x,y,w_r,w_l
-2.5099,-2.4088,0.9821,0.9821
-2.5092,-2.4035,0.9809,0.9809
-2.5085,-2.3982,0.9798,0.9798
-2.5079,-2.3930,0.9786,0.9786
-2.5073,-2.3877,0.9775,0.9775
-2.5068,-2.3825,0.9763,0.9763
-2.5067,-2.3775,0.9752,0.9752
-2.5069,-2.3725,0.9740,0.9740
-2.5075,-2.3678,0.9729,0.9729
-2.5087,-2.3633,0.9717,0.9717
-2.5105,-2.3590,0.9715,0.9715
-2.5129,-2.3550,0.9743,0.9743
-2.5158,-2.3513,0.9772,0.9772
-2.5193,-2.3477,0.9801,0.9801
-2.5231,-2.3442,0.9829,0.9829
-2.5271,-2.3409,0.9858,0.9858
-2.5314,-2.3377,0.9886,0.9886
-2.5357,-2.3345,0.9915,0.9915
-2.5400,-2.3312,0.9943,0.9943
-2.5442,-2.3280,0.9972,0.9972
-2.5482,-2.3246,1.0000,1.0000
-2.5519,-2.3212,1.0029,1.0029
-2.5552,-2.3175,1.0057,1.0057
-2.5580,-2.3137,1.0086,1.0086
-2.5602,-2.3096,1.0110,1.0110
-2.5618,-2.3053,1.0096,1.0096
-2.5628,-2.3007,1.0081,1.0081
-2.5633,-2.2959,1.0066,1.0066
-2.5634,-2.2909,1.0051,1.0051
-2.5631,-2.2858,1.0036,1.0036
-2.5626,-2.2806,1.0021,1.0021
-2.5620,-2.2753,1.0006,1.0006
-2.5613,-2.2700,0.9991,0.9991
-2.5606,-2.2648,0.9976,0.9976
-2.5599,-2.2595,0.9961,0.9961
-2.5595,-2.2543,0.9947,0.9947
-2.5592,-2.2492,0.9933,0.9933
-2.5590,-2.2441,0.9919,0.9919
-2.5589,-2.2391,0.9905,0.9905
-2.5590,-2.2341,0.9892,0.9892
-2.5591,-2.2291,0.9878,0.9878
-2.5593,-2.2242,0.9864,0.9864
-2.5595,-2.2193,0.9850,0.9850
-2.5597,-2.2144,0.9836,0.9836
-2.5600,-2.2095,0.9822,0.9822
-2.5603,-2.2046,0.9811,0.9811
-2.5606,-2.1997,0.9799,0.9799
-2.5608,-2.1948,0.9788,0.9788
-2.5610,-2.1899,0.9776,0.9776
-2.5611,-2.1849,0.9765,0.9765
-2.5611,-2.1799,0.9753,0.9753
-2.5610,-2.1749,0.9742,0.9742
-2.5608,-2.1698,0.9730,0.9730
-2.5604,-2.1647,0.9719,0.9719
-2.5599,-2.1595,0.9707,0.9707
-2.5593,-2.1542,0.9698,0.9698
-2.5586,-2.1489,0.9689,0.9689
-2.5578,-2.1436,0.9680,0.9680
-2.5572,-2.1384,0.9671,0.9671
-2.5568,-2.1332,0.9662,0.9662
-2.5566,-2.1281,0.9653,0.9653
-2.5567,-2.1232,0.9644,0.9644
-2.5573,-2.1184,0.9635,0.9635
-2.5585,-2.1139,0.9626,0.9626
-2.5602,-2.1096,0.9621,0.9621
-2.5626,-2.1055,0.9651,0.9651
-2.5656,-2.1017,0.9682,0.9682
-2.5690,-2.0981,0.9713,0.9713
-2.5728,-2.0946,0.9743,0.9743
-2.5769,-2.0913,0.9774,0.9774
-2.5812,-2.0880,0.9804,0.9804
-2.5855,-2.0848,0.9835,0.9835
-2.5899,-2.0815,0.9865,0.9865
-2.5941,-2.0783,0.9896,0.9896
-2.5981,-2.0749,0.9926,0.9926
-2.6018,-2.0715,0.9957,0.9957
-2.6050,-2.0679,0.9988,0.9988
-2.6078,-2.0641,1.0018,1.0018
-2.6099,-2.0602,1.0049,1.0049
-2.6114,-2.0559,1.0046,1.0046
-2.6123,-2.0514,1.0043,1.0043
-2.6126,-2.0467,1.0039,1.0039
-2.6126,-2.0419,1.0035,1.0035
-2.6122,-2.0368,1.0031,1.0031
-2.6117,-2.0317,1.0028,1.0028
-2.6111,-2.0264,1.0024,1.0024
-2.6106,-2.0210,1.0020,1.0020
-2.6102,-2.0156,1.0016,1.0016
-2.6100,-2.0102,1.0013,1.0013
-2.6102,-2.0048,1.0011,1.0011
-2.6106,-1.9993,1.0010,1.0010
-2.6111,-1.9940,1.0009,1.0009
-2.6117,-1.9887,1.0008,1.0008
-2.6122,-1.9835,1.0006,1.0006
-2.6126,-1.9785,1.0005,1.0005
-2.6126,-1.9736,1.0004,1.0004
-2.6123,-1.9689,1.0003,1.0003
-2.6115,-1.9644,1.0001,1.0001
-2.6101,-1.9601,1.0000,1.0000
-2.6080,-1.9561,0.9966,0.9966
-2.6052,-1.9523,0.9930,0.9930
-2.6020,-1.9487,0.9895,0.9895
-2.5983,-1.9453,0.9860,0.9860
-2.5943,-1.9420,0.9824,0.9824
-2.5901,-1.9387,0.9789,0.9789
-2.5858,-1.9355,0.9754,0.9754
-2.5814,-1.9322,0.9718,0.9718
-2.5772,-1.9290,0.9683,0.9683
-2.5731,-1.9256,0.9648,0.9648
-2.5692,-1.9222,0.9612,0.9612
-2.5658,-1.9186,0.9577,0.9577
-2.5628,-1.9148,0.9541,0.9541
-2.5604,-1.9107,0.9506,0.9506
-2.5586,-1.9064,0.9500,0.9500
-2.5574,-1.9019,0.9500,0.9500
-2.5568,-1.8971,0.9500,0.9500
-2.5566,-1.8922,0.9500,0.9500
-2.5568,-1.8871,0.9500,0.9500
-2.5572,-1.8820,0.9500,0.9500
-2.5578,-1.8767,0.9500,0.9500
-2.5586,-1.8714,0.9500,0.9500
-2.5593,-1.8661,0.9500,0.9500
-2.5599,-1.8609,0.9500,0.9500
-2.5604,-1.8557,0.9500,0.9500
-2.5607,-1.8506,0.9500,0.9500
-2.5609,-1.8455,0.9500,0.9500
-2.5609,-1.8405,0.9500,0.9500
-2.5609,-1.8355,0.9500,0.9500
-2.5608,-1.8305,0.9500,0.9500
-2.5606,-1.8256,0.9500,0.9500
-2.5604,-1.8207,0.9500,0.9500
-2.5602,-1.8158,0.9500,0.9500
-2.5600,-1.8108,0.9500,0.9500
-2.5599,-1.8059,0.9500,0.9500
-2.5598,-1.8009,0.9500,0.9500
-2.5597,-1.7959,0.9500,0.9500
-2.5597,-1.7909,0.9500,0.9500
-2.5597,-1.7859,0.9500,0.9500
-2.5597,-1.7809,0.9500,0.9500
-2.5598,-1.7759,0.9500,0.9500
-2.5598,-1.7709,0.9500,0.9500
-2.5599,-1.7659,0.9500,0.9500
-2.5600,-1.7608,0.9500,0.9500
-2.5601,-1.7558,0.9500,0.9500
-2.5601,-1.7508,0.9500,0.9500
-2.5602,-1.7457,0.9500,0.9500
-2.5602,-1.7407,0.9500,0.9500
-2.5603,-1.7357,0.9500,0.9500
-2.5603,-1.7307,0.9500,0.9500
-2.5603,-1.7257,0.9500,0.9500
-2.5602,-1.7207,0.9500,0.9500
-2.5601,-1.7158,0.9500,0.9500
-2.5600,-1.7108,0.9500,0.9500
-2.5599,-1.7059,0.9501,0.9501
-2.5597,-1.7010,0.9502,0.9502
-2.5595,-1.6960,0.9504,0.9504
-2.5593,-1.6911,0.9505,0.9505
-2.5592,-1.6862,0.9506,0.9506
-2.5591,-1.6812,0.9508,0.9508
-2.5591,-1.6762,0.9509,0.9509
-2.5592,-1.6711,0.9510,0.9510
-2.5595,-1.6660,0.9512,0.9512
-2.5599,-1.6608,0.9513,0.9513
-2.5605,-1.6556,0.9516,0.9516
-2.5612,-1.6503,0.9520,0.9520
-2.5619,-1.6450,0.9524,0.9524
-2.5625,-1.6398,0.9528,0.9528
-2.5630,-1.6345,0.9532,0.9532
-2.5633,-1.6294,0.9536,0.9536
-2.5632,-1.6245,0.9540,0.9540
-2.5628,-1.6196,0.9544,0.9544
-2.5618,-1.6150,0.9548,0.9548
-2.5603,-1.6107,0.9552,0.9552
-2.5581,-1.6066,0.9527,0.9527
-2.5554,-1.6027,0.9497,0.9497
-2.5521,-1.5991,0.9466,0.9466
-2.5484,-1.5956,0.9436,0.9436
-2.5445,-1.5922,0.9406,0.9406
-2.5403,-1.5890,0.9376,0.9376
-2.5360,-1.5857,0.9345,0.9345
-2.5317,-1.5825,0.9315,0.9315
-2.5274,-1.5793,0.9285,0.9285
-2.5233,-1.5760,0.9254,0.9254
-2.5195,-1.5726,0.9224,0.9224
-2.5161,-1.5690,0.9194,0.9194
-2.5131,-1.5652,0.9163,0.9163
-2.5106,-1.5612,0.9133,0.9133
-2.5088,-1.5570,0.9131,0.9131
-2.5076,-1.5525,0.9140,0.9140
-2.5069,-1.5478,0.9150,0.9150
-2.5067,-1.5429,0.9159,0.9159
-2.5068,-1.5378,0.9169,0.9169
-2.5072,-1.5326,0.9179,0.9179
-2.5078,-1.5274,0.9188,0.9188
-2.5085,-1.5221,0.9198,0.9198
-2.5092,-1.5168,0.9207,0.9207
-2.5098,-1.5115,0.9217,0.9217
-2.5103,-1.5063,0.9228,0.9228
-2.5106,-1.5012,0.9240,0.9240
-2.5108,-1.4962,0.9252,0.9252
-2.5108,-1.4911,0.9264,0.9264
-2.5108,-1.4861,0.9277,0.9277
-2.5107,-1.4812,0.9289,0.9289
-2.5105,-1.4763,0.9301,0.9301
-2.5103,-1.4713,0.9313,0.9313
-2.5102,-1.4664,0.9325,0.9325
-2.5100,-1.4615,0.9337,0.9337
-2.5099,-1.4565,0.9351,0.9351
-2.5099,-1.4515,0.9366,0.9366
-2.5099,-1.4465,0.9380,0.9380
-2.5099,-1.4415,0.9395,0.9395
-2.5100,-1.4365,0.9410,0.9410
-2.5100,-1.4315,0.9424,0.9424
-2.5101,-1.4264,0.9439,0.9439
-2.5101,-1.4214,0.9453,0.9453
-2.5101,-1.4164,0.9468,0.9468
-2.5100,-1.4114,0.9483,0.9483
-2.5099,-1.4065,0.9491,0.9491
-2.5098,-1.4016,0.9498,0.9498
-2.5096,-1.3966,0.9505,0.9505
-2.5094,-1.3917,0.9511,0.9511
-2.5093,-1.3868,0.9518,0.9518
-2.5092,-1.3818,0.9524,0.9524
-2.5092,-1.3768,0.9531,0.9531
-2.5093,-1.3718,0.9537,0.9537
-2.5095,-1.3667,0.9544,0.9544
-2.5099,-1.3615,0.9551,0.9551
-2.5104,-1.3563,0.9557,0.9557
-2.5111,-1.3510,0.9564,0.9564
-2.5118,-1.3457,0.9570,0.9570
-2.5124,-1.3404,0.9577,0.9577
-2.5130,-1.3352,0.9583,0.9583
-2.5133,-1.3301,0.9590,0.9590
-2.5133,-1.3251,0.9596,0.9596
-2.5129,-1.3203,0.9603,0.9603
-2.5120,-1.3156,0.9609,0.9609
-2.5105,-1.3112,0.9616,0.9616
-2.5084,-1.3071,0.9598,0.9598
-2.5057,-1.3032,0.9569,0.9569
-2.5025,-1.2995,0.9541,0.9541
-2.4989,-1.2960,0.9513,0.9513
-2.4949,-1.2927,0.9485,0.9485
-2.4908,-1.2894,0.9457,0.9457
-2.4865,-1.2862,0.9429,0.9429
-2.4821,-1.2830,0.9401,0.9401
-2.4779,-1.2797,0.9372,0.9372
-2.4738,-1.2764,0.9344,0.9344
-2.4699,-1.2730,0.9316,0.9316
-2.4664,-1.2695,0.9288,0.9288
-2.4634,-1.2657,0.9260,0.9260
-2.4609,-1.2618,0.9232,0.9232
-2.4590,-1.2575,0.9226,0.9226
-2.4578,-1.2530,0.9239,0.9239
-2.4571,-1.2483,0.9251,0.9251
-2.4569,-1.2434,0.9263,0.9263
-2.4570,-1.2384,0.9275,0.9275
-2.4574,-1.2332,0.9287,0.9287
-2.4580,-1.2280,0.9299,0.9299
-2.4586,-1.2227,0.9311,0.9311
-2.4593,-1.2174,0.9323,0.9323
-2.4598,-1.2122,0.9336,0.9336
-2.4602,-1.2070,0.9349,0.9349
-2.4604,-1.2020,0.9364,0.9364
-2.4604,-1.1970,0.9378,0.9378
-2.4603,-1.1920,0.9393,0.9393
-2.4601,-1.1871,0.9408,0.9408
-2.4599,-1.1822,0.9422,0.9422
-2.4597,-1.1772,0.9437,0.9437
-2.4597,-1.1723,0.9451,0.9451
-2.4597,-1.1673,0.9466,0.9466
-2.4599,-1.1622,0.9481,0.9481
-2.4602,-1.1570,0.9497,0.9497
-2.4608,-1.1518,0.9514,0.9514
-2.4615,-1.1465,0.9531,0.9531
-2.4621,-1.1412,0.9548,0.9548
-2.4626,-1.1360,0.9565,0.9565
-2.4630,-1.1309,0.9582,0.9582
-2.4631,-1.1258,0.9599,0.9599
-2.4628,-1.1210,0.9615,0.9615
-2.4620,-1.1163,0.9632,0.9632
-2.4607,-1.1118,0.9649,0.9649
-2.4588,-1.1076,0.9646,0.9646
-2.4563,-1.1037,0.9627,0.9627
-2.4532,-1.0999,0.9609,0.9609
-2.4497,-1.0964,0.9590,0.9590
-2.4458,-1.0930,0.9572,0.9572
-2.4417,-1.0897,0.9553,0.9553
-2.4375,-1.0864,0.9534,0.9534
-2.4332,-1.0832,0.9516,0.9516
-2.4289,-1.0800,0.9497,0.9497
-2.4247,-1.0767,0.9479,0.9479
-2.4208,-1.0733,0.9460,0.9460
-2.4172,-1.0698,0.9442,0.9442
-2.4140,-1.0662,0.9423,0.9423
-2.4113,-1.0623,0.9405,0.9405
-2.4091,-1.0582,0.9404,0.9404
-2.4076,-1.0538,0.9426,0.9426
-2.4067,-1.0492,0.9449,0.9449
-2.4062,-1.0444,0.9471,0.9471
-2.4061,-1.0394,0.9493,0.9493
-2.4064,-1.0343,0.9516,0.9516
-2.4069,-1.0291,0.9538,0.9538
-2.4077,-1.0238,0.9560,0.9560
-2.4085,-1.0184,0.9583,0.9583
-2.4095,-1.0130,0.9605,0.9605
-2.4104,-1.0076,0.9628,0.9628
-2.4113,-1.0023,0.9653,0.9653
-2.4120,-0.9969,0.9677,0.9677
-2.4126,-0.9917,0.9702,0.9702
-2.4131,-0.9865,0.9726,0.9726
-2.4133,-0.9814,0.9750,0.9750
-2.4132,-0.9765,0.9775,0.9775
-2.4128,-0.9716,0.9799,0.9799
-2.4120,-0.9670,0.9824,0.9824
-2.4108,-0.9624,0.9848,0.9848
-2.4092,-0.9581,0.9857,0.9857
-2.4072,-0.9539,0.9846,0.9846
-2.4047,-0.9500,0.9835,0.9835
-2.4019,-0.9461,0.9824,0.9824
-2.3988,-0.9424,0.9813,0.9813
-2.3953,-0.9389,0.9803,0.9803
-2.3917,-0.9354,0.9792,0.9792
-2.3878,-0.9320,0.9781,0.9781
-2.3838,-0.9286,0.9770,0.9770
-2.3797,-0.9253,0.9759,0.9759
-2.3755,-0.9221,0.9748,0.9748
-2.3712,-0.9188,0.9737,0.9737
-2.3670,-0.9156,0.9727,0.9727
-2.3628,-0.9123,0.9716,0.9716
-2.3588,-0.9090,0.9706,0.9706
-2.3548,-0.9056,0.9699,0.9699
-2.3510,-0.9022,0.9691,0.9691
-2.3472,-0.8987,0.9684,0.9684
-2.3436,-0.8953,0.9677,0.9677
-2.3400,-0.8917,0.9669,0.9669
-2.3365,-0.8882,0.9662,0.9662
-2.3331,-0.8846,0.9655,0.9655
-2.3296,-0.8810,0.9647,0.9647
-2.3263,-0.8774,0.9640,0.9640
-2.3229,-0.8738,0.9633,0.9633
-2.3196,-0.8702,0.9625,0.9625
-2.3162,-0.8666,0.9618,0.9618
-2.3128,-0.8630,0.9611,0.9611
-2.3094,-0.8594,0.9603,0.9603
-2.3060,-0.8558,0.9591,0.9591
-2.3026,-0.8523,0.9579,0.9579
-2.2991,-0.8487,0.9566,0.9566
-2.2956,-0.8452,0.9554,0.9554
-2.2920,-0.8417,0.9542,0.9542
-2.2885,-0.8382,0.9530,0.9530
-2.2849,-0.8346,0.9518,0.9518
-2.2813,-0.8311,0.9506,0.9506
-2.2778,-0.8276,0.9494,0.9494
-2.2742,-0.8241,0.9482,0.9482
-2.2706,-0.8206,0.9470,0.9470
-2.2670,-0.8170,0.9458,0.9458
-2.2635,-0.8135,0.9446,0.9446
-2.2599,-0.8099,0.9434,0.9434
-2.2564,-0.8063,0.9424,0.9424
-2.2528,-0.8027,0.9415,0.9415
-2.2493,-0.7991,0.9405,0.9405
-2.2458,-0.7955,0.9396,0.9396
-2.2423,-0.7920,0.9387,0.9387
-2.2388,-0.7884,0.9377,0.9377
-2.2352,-0.7848,0.9368,0.9368
-2.2317,-0.7812,0.9358,0.9358
-2.2282,-0.7777,0.9349,0.9349
-2.2247,-0.7742,0.9339,0.9339
-2.2211,-0.7707,0.9330,0.9330
-2.2176,-0.7672,0.9320,0.9320
-2.2140,-0.7638,0.9311,0.9311
-2.2104,-0.7604,0.9302,0.9302
-2.2068,-0.7570,0.9294,0.9294
-2.2032,-0.7537,0.9286,0.9286
-2.1995,-0.7504,0.9278,0.9278
-2.1959,-0.7471,0.9271,0.9271
-2.1923,-0.7438,0.9263,0.9263
-2.1887,-0.7405,0.9256,0.9256
-2.1851,-0.7371,0.9248,0.9248
-2.1815,-0.7337,0.9240,0.9240
-2.1779,-0.7302,0.9233,0.9233
-2.1744,-0.7266,0.9225,0.9225
-2.1709,-0.7229,0.9217,0.9217
-2.1675,-0.7191,0.9210,0.9210
-2.1641,-0.7151,0.9202,0.9202
-2.1608,-0.7111,0.9194,0.9194
-2.1576,-0.7068,0.9175,0.9175
-2.1544,-0.7024,0.9151,0.9151
-2.1512,-0.6980,0.9128,0.9128
-2.1481,-0.6936,0.9104,0.9104
-2.1449,-0.6891,0.9081,0.9081
-2.1417,-0.6848,0.9057,0.9057
-2.1384,-0.6807,0.9034,0.9034
-2.1350,-0.6767,0.9010,0.9010
-2.1316,-0.6730,0.8987,0.8987
-2.1280,-0.6697,0.8963,0.8963
-2.1242,-0.6667,0.8940,0.8940
-2.1203,-0.6641,0.8916,0.8916
-2.1161,-0.6620,0.8893,0.8893
-2.1118,-0.6604,0.8869,0.8869
-2.1072,-0.6595,0.8869,0.8869
-2.1023,-0.6591,0.8885,0.8885
-2.0974,-0.6590,0.8900,0.8900
-2.0922,-0.6593,0.8916,0.8916
-2.0870,-0.6598,0.8931,0.8931
-2.0818,-0.6603,0.8946,0.8946
-2.0767,-0.6607,0.8962,0.8962
-2.0716,-0.6610,0.8977,0.8977
-2.0666,-0.6609,0.8992,0.8992
-2.0618,-0.6603,0.9008,0.9008
-2.0572,-0.6593,0.9002,0.9002
-2.0529,-0.6576,0.8982,0.8982
-2.0488,-0.6554,0.8962,0.8962
-2.0449,-0.6528,0.8942,0.8942
-2.0412,-0.6497,0.8922,0.8922
-2.0376,-0.6463,0.8902,0.8902
-2.0342,-0.6425,0.8882,0.8882
-2.0308,-0.6385,0.8862,0.8862
-2.0276,-0.6343,0.8842,0.8842
-2.0244,-0.6300,0.8822,0.8822
-2.0212,-0.6256,0.8802,0.8802
-2.0180,-0.6211,0.8783,0.8783
-2.0149,-0.6167,0.8763,0.8763
-2.0117,-0.6123,0.8743,0.8743
-2.0085,-0.6080,0.8720,0.8720
-2.0052,-0.6039,0.8696,0.8696
-2.0018,-0.5999,0.8671,0.8671
-1.9984,-0.5961,0.8646,0.8646
-1.9950,-0.5923,0.8621,0.8621
-1.9915,-0.5887,0.8596,0.8596
-1.9879,-0.5852,0.8572,0.8572
-1.9843,-0.5817,0.8547,0.8547
-1.9807,-0.5783,0.8522,0.8522
-1.9771,-0.5750,0.8497,0.8497
-1.9735,-0.5717,0.8472,0.8472
-1.9698,-0.5685,0.8448,0.8448
-1.9661,-0.5653,0.8423,0.8423
-1.9625,-0.5621,0.8398,0.8398
-1.9588,-0.5589,0.8374,0.8374
-1.9551,-0.5558,0.8351,0.8351
-1.9514,-0.5526,0.8329,0.8329
-1.9478,-0.5493,0.8306,0.8306
-1.9441,-0.5461,0.8284,0.8284
-1.9405,-0.5428,0.8261,0.8261
-1.9369,-0.5394,0.8239,0.8239
-1.9333,-0.5360,0.8216,0.8216
-1.9297,-0.5325,0.8193,0.8193
-1.9262,-0.5289,0.8171,0.8171
-1.9228,-0.5252,0.8148,0.8148
-1.9193,-0.5214,0.8126,0.8126
-1.9160,-0.5174,0.8103,0.8103
-1.9126,-0.5134,0.8080,0.8080
-1.9094,-0.5092,0.8057,0.8057
-1.9062,-0.5048,0.8027,0.8027
-1.9030,-0.5004,0.7998,0.7998
-1.8998,-0.4960,0.7969,0.7969
-1.8967,-0.4915,0.7940,0.7940
-1.8935,-0.4872,0.7910,0.7910
-1.8902,-0.4829,0.7881,0.7881
-1.8869,-0.4789,0.7852,0.7852
-1.8835,-0.4751,0.7823,0.7823
-1.8800,-0.4715,0.7793,0.7793
-1.8763,-0.4683,0.7764,0.7764
-1.8725,-0.4655,0.7735,0.7735
-1.8684,-0.4631,0.7705,0.7705
-1.8642,-0.4613,0.7676,0.7676
-1.8598,-0.4599,0.7649,0.7649
-1.8551,-0.4592,0.7660,0.7660
-1.8502,-0.4589,0.7672,0.7672
-1.8451,-0.4590,0.7683,0.7683
-1.8400,-0.4593,0.7695,0.7695
-1.8348,-0.4598,0.7706,0.7706
-1.8296,-0.4603,0.7717,0.7717
-1.8245,-0.4606,0.7729,0.7729
-1.8194,-0.4608,0.7740,0.7740
-1.8145,-0.4606,0.7751,0.7751
-1.8097,-0.4600,0.7761,0.7761
-1.8052,-0.4588,0.7738,0.7738
-1.8009,-0.4571,0.7714,0.7714
-1.7968,-0.4549,0.7691,0.7691
-1.7929,-0.4523,0.7668,0.7668
-1.7892,-0.4493,0.7644,0.7644
-1.7856,-0.4459,0.7621,0.7621
-1.7821,-0.4422,0.7598,0.7598
-1.7787,-0.4382,0.7575,0.7575
-1.7755,-0.4339,0.7551,0.7551
-1.7723,-0.4295,0.7528,0.7528
-1.7693,-0.4249,0.7505,0.7505
-1.7662,-0.4201,0.7482,0.7482
-1.7632,-0.4153,0.7458,0.7458
-1.7602,-0.4104,0.7435,0.7435
-1.7573,-0.4055,0.7415,0.7415
-1.7543,-0.4006,0.7396,0.7396
-1.7513,-0.3958,0.7376,0.7376
-1.7482,-0.3912,0.7357,0.7357
-1.7451,-0.3866,0.7338,0.7338
-1.7419,-0.3823,0.7318,0.7318
-1.7386,-0.3782,0.7299,0.7299
-1.7351,-0.3744,0.7280,0.7280
-1.7316,-0.3710,0.7260,0.7260
-1.7278,-0.3679,0.7241,0.7241
-1.7239,-0.3652,0.7221,0.7221
-1.7199,-0.3630,0.7202,0.7202
-1.7156,-0.3613,0.7183,0.7183
-1.7110,-0.3602,0.7163,0.7163
-1.7063,-0.3596,0.7168,0.7168
-1.7013,-0.3595,0.7180,0.7180
-1.6962,-0.3598,0.7193,0.7193
-1.6910,-0.3603,0.7205,0.7205
-1.6857,-0.3609,0.7217,0.7217
-1.6805,-0.3614,0.7229,0.7229
-1.6754,-0.3617,0.7241,0.7241
-1.6704,-0.3618,0.7253,0.7253
-1.6655,-0.3613,0.7265,0.7265
-1.6610,-0.3603,0.7277,0.7277
-1.6567,-0.3586,0.7263,0.7263
-1.6527,-0.3562,0.7240,0.7240
-1.6489,-0.3532,0.7218,0.7218
-1.6454,-0.3497,0.7196,0.7196
-1.6420,-0.3459,0.7173,0.7173
-1.6387,-0.3417,0.7151,0.7151
-1.6354,-0.3374,0.7129,0.7129
-1.6323,-0.3331,0.7106,0.7106
-1.6291,-0.3287,0.7084,0.7084
-1.6258,-0.3245,0.7062,0.7062
-1.6225,-0.3205,0.7039,0.7039
-1.6190,-0.3168,0.7017,0.7017
-1.6153,-0.3136,0.6995,0.6995
-1.6115,-0.3108,0.6972,0.6972
-1.6073,-0.3087,0.6971,0.6971
-1.6029,-0.3072,0.6982,0.6982
-1.5983,-0.3063,0.6992,0.6992
-1.5935,-0.3059,0.7003,0.7003
-1.5885,-0.3058,0.7014,0.7014
-1.5834,-0.3062,0.7024,0.7024
-1.5781,-0.3068,0.7035,0.7035
-1.5728,-0.3076,0.7046,0.7046
-1.5674,-0.3086,0.7057,0.7057
-1.5619,-0.3096,0.7067,0.7067
-1.5565,-0.3107,0.7077,0.7077
-1.5511,-0.3117,0.7085,0.7085
-1.5457,-0.3126,0.7094,0.7094
-1.5404,-0.3133,0.7103,0.7103
-1.5352,-0.3138,0.7112,0.7112
-1.5301,-0.3140,0.7121,0.7121
-1.5252,-0.3139,0.7129,0.7129
-1.5204,-0.3133,0.7138,0.7138
-1.5158,-0.3123,0.7147,0.7147
-1.5115,-0.3107,0.7156,0.7156
-1.5074,-0.3085,0.7143,0.7143
-1.5035,-0.3058,0.7117,0.7117
-1.4998,-0.3026,0.7092,0.7092
-1.4963,-0.2990,0.7067,0.7067
-1.4929,-0.2951,0.7041,0.7041
-1.4896,-0.2910,0.7016,0.7016
-1.4864,-0.2868,0.6991,0.6991
-1.4831,-0.2825,0.6965,0.6965
-1.4799,-0.2783,0.6940,0.6940
-1.4766,-0.2743,0.6915,0.6915
-1.4732,-0.2704,0.6889,0.6889
-1.4696,-0.2669,0.6864,0.6864
-1.4659,-0.2637,0.6839,0.6839
-1.4620,-0.2611,0.6813,0.6813
-1.4579,-0.2590,0.6809,0.6809
-1.4535,-0.2575,0.6825,0.6825
-1.4489,-0.2566,0.6842,0.6842
-1.4441,-0.2561,0.6858,0.6858
-1.4391,-0.2560,0.6874,0.6874
-1.4340,-0.2563,0.6891,0.6891
-1.4288,-0.2568,0.6907,0.6907
-1.4235,-0.2576,0.6923,0.6923
-1.4181,-0.2585,0.6940,0.6940
-1.4127,-0.2595,0.6956,0.6956
-1.4072,-0.2605,0.6963,0.6963
-1.4018,-0.2615,0.6961,0.6961
-1.3964,-0.2625,0.6960,0.6960
-1.3911,-0.2632,0.6958,0.6958
-1.3859,-0.2638,0.6956,0.6956
-1.3808,-0.2640,0.6954,0.6954
-1.3758,-0.2640,0.6952,0.6952
-1.3710,-0.2635,0.6951,0.6951
-1.3664,-0.2625,0.6949,0.6949
-1.3621,-0.2610,0.6947,0.6947
-1.3579,-0.2588,0.6941,0.6941
-1.3541,-0.2561,0.6931,0.6931
-1.3504,-0.2529,0.6920,0.6920
-1.3469,-0.2493,0.6910,0.6910
-1.3435,-0.2454,0.6900,0.6900
-1.3402,-0.2412,0.6890,0.6890
-1.3370,-0.2370,0.6879,0.6879
-1.3338,-0.2327,0.6869,0.6869
-1.3305,-0.2284,0.6859,0.6859
-1.3272,-0.2243,0.6848,0.6848
-1.3238,-0.2205,0.6838,0.6838
-1.3203,-0.2170,0.6828,0.6828
-1.3165,-0.2139,0.6818,0.6818
-1.3126,-0.2113,0.6807,0.6807
-1.3084,-0.2094,0.6806,0.6806
-1.3040,-0.2080,0.6821,0.6821
-1.2993,-0.2073,0.6835,0.6835
-1.2944,-0.2070,0.6850,0.6850
-1.2894,-0.2070,0.6864,0.6864
-1.2842,-0.2074,0.6879,0.6879
-1.2790,-0.2079,0.6893,0.6893
-1.2738,-0.2085,0.6908,0.6908
-1.2685,-0.2092,0.6923,0.6923
-1.2633,-0.2097,0.6937,0.6937
-1.2581,-0.2101,0.6937,0.6937
-1.2530,-0.2103,0.6914,0.6914
-1.2480,-0.2104,0.6890,0.6890
-1.2430,-0.2103,0.6866,0.6866
-1.2381,-0.2101,0.6842,0.6842
-1.2332,-0.2099,0.6818,0.6818
-1.2282,-0.2098,0.6795,0.6795
-1.2233,-0.2097,0.6771,0.6771
-1.2183,-0.2097,0.6747,0.6747
-1.2132,-0.2098,0.6723,0.6723
-1.2081,-0.2102,0.6700,0.6700
-1.2028,-0.2107,0.6680,0.6680
-1.1976,-0.2113,0.6659,0.6659
-1.1923,-0.2120,0.6638,0.6638
-1.1871,-0.2125,0.6617,0.6617
-1.1819,-0.2129,0.6596,0.6596
-1.1769,-0.2131,0.6575,0.6575
-1.1719,-0.2129,0.6555,0.6555
-1.1672,-0.2122,0.6534,0.6534
-1.1627,-0.2110,0.6513,0.6513
-1.1584,-0.2093,0.6505,0.6505
-1.1544,-0.2068,0.6517,0.6517
-1.1507,-0.2039,0.6529,0.6529
-1.1471,-0.2005,0.6541,0.6541
-1.1436,-0.1967,0.6553,0.6553
-1.1403,-0.1926,0.6565,0.6565
-1.1370,-0.1884,0.6577,0.6577
-1.1338,-0.1841,0.6589,0.6589
